PJM,SPP,TRE,SOU,WECC,EICW,NE
2.1778,0.5402,0.3708,1.0055,0.3546,1.8994,1.4817
2.8251,1.0983,0.6204,1.2708,1.6897,2.7746,1.8828
3.1628,1.7207,0.7632,1.4729,2.9589,3.3074,2.004
3.2985,2.1036,0.8424,1.512,3.8911,3.481,2.1851
3.0406,2.3471,0.8532,1.408,4.4586,3.5663,1.866
2.5317,2.4364,0.8148,1.2061,4.6626,3.2451,1.5569
1.696,2.2237,0.7044,0.8213,4.4897,2.5605,0.8715
0.7758,1.7618,0.5076,0.3646,3.8283,1.6171,0.255
0.0617,1.0549,0.2508,0.0489,3.0777,0.6486,0
0,0.187,0.0492,0.0001,1.942,0.0324,0
0,0.0045,0,0,0.7717,0,0
0,0,0,0,0.005,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.006
0.2576,0.0006,0,0.1932,0,0.0209,0.3598
0.9492,0.2068,0.0924,0.7833,0.0021,0.5493,0.9828
1.8418,0.8393,0.3552,1.5036,0.3996,1.4616,1.64
2.6874,1.3908,0.606,1.9389,1.851,2.1925,2.2193
3.001,1.7148,0.708,2.1318,3.1581,2.683,2.4982
2.774,1.8942,0.7344,2.186,4.0983,2.6708,2.4848
2.3427,1.9269,0.714,2.039,4.6536,2.5588,2.2482
1.8274,1.8482,0.672,1.6794,4.9372,2.295,1.8169
1.1858,1.6151,0.5304,1.2507,4.8003,1.7211,1.0744
0.4839,1.2999,0.3552,0.7256,4.2971,1.1107,0.3133
9.50E-02,0.8836,0.162,0.145,3.4306,0.4865,0
0,0.1676,0.0132,0,2.188,0.0188,0
0,0.0039,0,0,0.7583,0,0
0,0,0,0,0.005,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0024
0.0565,0.0003,0,0.3518,0,0.0339,0.1575
0.4595,0.1785,0.1452,0.9772,0.003,0.7672,0.4396
0.9873,0.6329,0.4584,1.4789,0.4229,1.951,0.7552
1.3789,1.1552,0.702,1.8344,1.7932,2.9354,0.9814
1.5598,1.7523,0.8628,2.0492,3.1613,3.4606,1.0202
1.5647,2.2021,0.948,2.1306,4.0827,3.6425,0.9311
1.5211,2.3071,0.9672,2.0456,4.6129,3.7014,0.7827
1.3123,2.2338,0.924,1.8057,4.8159,3.533,0.5585
0.972,2.0477,0.8196,1.4127,4.6351,3.1079,0.267
0.4761,1.5272,0.6444,0.8832,4.061,2.1626,0.0432
5.32E-02,0.847,0.408,0.2104,3.1822,0.7831,0
0,0.1498,0.0804,0.0002,2.074,0.0345,0
0,0.0032,0,0,0.7894,0,0
0,0,0,0,0.0024,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0001
0.0505,0.0007,0,0.3035,0,0.0506,0.0678
0.2824,0.3137,0.1764,0.9477,0.0037,0.8581,0.2228
0.5903,1.2201,0.504,1.6166,0.3741,2.1036,0.3825
0.8609,1.9592,0.7392,2.0986,1.7767,3.0652,0.477
1.0689,2.4805,0.8952,2.4485,3.1263,3.6647,0.5673
1.2212,2.8044,0.9768,2.5661,4.0121,4.0771,0.601
1.2386,2.8832,0.9936,2.4709,4.5111,4.1371,0.5326
1.0419,2.7688,0.9504,2.1372,4.8725,3.8202,0.3752
0.8261,2.4389,0.846,1.7274,4.7088,3.1473,0.1635
0.5227,1.8876,0.6768,0.9934,4.1706,2.1881,0.0265
1.50E-01,1.0911,0.4392,0.176,3.2619,0.9996,0
0,0.1547,0.0924,0.0002,2.0437,0.0443,0
0,0.0028,0,0,0.7013,0,0
0,0,0,0,0.0074,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0275,0.0007,0,0.437,0,0.0331,0.024
0.3412,0.2125,0.1728,1.345,0.0036,0.7579,0.1268
0.7849,0.9709,0.498,2.0538,0.2286,1.8544,0.2721
1.1752,1.763,0.732,2.5255,1.4473,2.7364,0.4105
1.35,2.3184,0.8832,2.7518,2.8632,3.2967,0.4641
1.4272,2.6404,0.9636,2.8075,3.9334,3.5746,0.4582
1.3371,2.736,0.9792,2.6739,4.5321,3.5744,0.4007
1.1377,2.6166,0.936,2.335,4.8266,3.2779,0.3121
0.7952,2.3178,0.8316,1.8191,4.7792,2.6766,0.087
0.3377,1.8149,0.6624,1.0641,4.2764,1.7815,0.0159
4.81E-02,1.0928,0.426,0.1823,3.2453,0.7964,0
0,0.1537,0.0828,0.0002,1.9717,0.0362,0
0,0.0024,0,0,0.737,0,0
0,0,0,0,0.0695,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0006
0.0486,0.0006,0,0.3601,0,0.0085,0.1354
0.2578,0.1637,0.1464,1.0751,0.0031,0.3843,0.4702
0.5978,0.8082,0.462,1.6363,0.3654,1.0737,0.8546
0.9193,1.5508,0.69,2.0519,1.7489,1.7341,1.1118
1.115,2.0105,0.8256,2.3198,3.0608,2.2014,1.0782
1.0765,2.2387,0.888,2.459,3.943,2.4041,1.0658
0.829,2.3396,0.9252,2.4077,4.4528,2.3628,0.9802
0.548,2.3205,0.8916,2.1128,4.6452,2.1702,0.745
0.2916,2.1267,0.7872,1.6172,4.4839,1.8906,0.4645
0.0971,1.6776,0.6156,1.0032,4.0524,1.3138,0.0861
6.70E-03,0.945,0.378,0.2173,3.2723,0.6113,0
0,0.1327,0.0624,0.0001,2.1373,0.0234,0
0,0.0022,0,0,0.6944,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.2199,0.0003,0,0.3919,0,0.0221,0.1156
0.9069,0.1831,0.1272,1.2768,0.0027,0.5895,0.6439
1.6914,0.8345,0.4248,1.9915,0.3862,1.5916,1.4097
2.2721,1.5825,0.6516,2.4544,1.7667,2.3725,1.8394
2.4616,2.1171,0.7968,2.7938,3.1039,2.9328,1.7514
2.3671,2.4249,0.876,2.857,4.037,3.2436,1.6511
1.9385,2.4916,0.9024,2.7132,4.6066,3.2523,1.1038
1.3278,2.2919,0.8592,2.3625,4.8197,2.9381,0.7039
0.8898,1.9375,0.7572,1.7498,4.6773,2.3442,0.3641
0.5546,1.3492,0.5928,1.1238,4.2418,1.5076,0.0899
0.1197,0.6389,0.3612,0.2031,3.4516,0.5543,0
0,0.1097,0.0564,0,2.1511,0.0182,0
0,0.0022,0,0,0.548,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.1814,0.0003,0,0.4663,0,0.0411,0.2048
0.9059,0.2036,0.1284,1.4004,0.0027,0.9673,0.7718
1.5885,1.0086,0.4272,2.1047,0.328,2.339,1.3335
2.0691,1.8006,0.6504,2.5664,1.2963,3.4209,1.6676
2.681,2.3496,0.7944,2.8195,2.4452,4.2191,1.6468
2.9177,2.6248,0.8724,2.8794,3.3845,4.5836,1.3153
2.6539,2.6892,0.894,2.7497,4.0021,4.5438,0.9482
2.0037,2.573,0.8544,2.4391,4.0804,4.0711,0.5547
1.254,2.2671,0.7572,1.8796,3.8321,3.1824,0.2629
0.6292,1.7564,0.5904,1.1631,3.5036,2.11,0.043
0.0693,1.0292,0.36,0.1919,2.7896,0.8128,0
0,0.1239,0.054,0.0001,1.6739,0.0219,0
0,0.0015,0,0,0.5066,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.3289,0.0002,0,0.3894,0,0.0274,0.2171
1.2987,0.1556,0.1248,1.261,0.0026,0.784,0.9393
2.2126,0.7625,0.4188,1.9875,0.1304,2.0158,1.5921
2.7996,1.4364,0.648,2.4633,1.0838,2.9762,1.9887
3.0744,1.9252,0.7908,2.7227,2.4073,3.5628,1.9762
2.9208,2.1002,0.864,2.7996,3.411,3.7486,1.5652
2.6327,2.02,0.882,2.6832,3.9031,3.6632,1.1123
2.3156,1.7917,0.8436,2.3816,4.185,3.0434,0.7236
1.6929,1.4461,0.7452,1.887,4.1787,2.2606,0.4059
0.6884,1.0443,0.576,1.1787,3.8201,1.3792,0.0968
0.0476,0.562,0.348,0.2041,2.9258,0.4971,0
0,0.0668,0.0492,0.0001,1.8119,0.0165,0
0,0.0002,0,0,0.648,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.3602,0.0002,0,0.397,0,0.0277,0.4068
1.2841,0.1666,0.0768,1.3202,0.0016,0.6817,1.2452
2.2024,0.9135,0.2928,2.0345,0.3149,1.8879,1.9124
2.879,1.7016,0.444,2.5209,1.5977,2.9041,2.3694
3.112,2.2345,0.5016,2.7703,2.9314,3.5129,2.4925
3.0202,2.4845,0.4536,2.83,3.8131,3.7572,2.3975
2.5752,2.5122,0.3528,2.7078,4.3338,3.6985,1.8816
2.1462,2.3782,0.282,2.399,4.499,3.3713,1.1968
1.3824,2.0754,0.2724,1.8973,4.368,2.728,0.6705
0.6812,1.5776,0.2412,1.1904,3.8605,1.8056,0.2226
0.0667,0.886,0.1716,0.2041,3.1388,0.6278,0
0,0.0934,0.024,0.0001,1.999,0.0125,0
0,0.0011,0,0,0.6746,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.2304,0.0001,0,0.3609,0,0.0125,0.4749
0.9305,0.1479,0.0936,1.1928,0.002,0.5408,1.4474
1.5767,0.8682,0.3732,1.8323,0.2303,1.6276,2.1243
2.1026,1.654,0.5988,2.1081,1.4583,2.7746,2.5229
2.5217,2.1739,0.7164,2.2392,2.7582,3.5205,2.6926
2.7073,2.2678,0.7752,2.2668,3.7126,3.8595,2.6352
2.5014,2.0909,0.7716,2.0504,4.3041,3.7592,2.2476
2.0955,1.8101,0.7296,1.5748,4.4253,3.2743,1.4508
1.507,1.3482,0.6432,1.3132,4.2106,2.5123,0.6721
0.7577,0.9076,0.4956,0.807,3.6842,1.5516,0.1316
0.1027,0.4737,0.294,0.1519,2.9734,0.482,0
0,0.0915,0.0372,0,1.9548,0.0113,0
0,0.0013,0,0,0.7298,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.3037,0.0001,0,0.1576,0,0.017,0.3952
1.2488,0.0779,0.1008,0.7246,0.0021,0.5473,1.1747
2.2606,0.4722,0.3936,1.4115,0.3083,1.4013,1.9489
3.0702,0.8956,0.6264,2.1274,1.6543,2.224,2.4847
3.5347,1.1979,0.7716,2.4857,3.0404,2.8736,2.7219
3.6355,1.319,0.8412,2.5776,4.1748,3.2048,2.6436
3.4998,1.4051,0.852,2.3803,4.82,3.2703,2.3822
3.0491,1.3826,0.8064,1.9248,5.0251,2.809,1.9156
2.3031,1.1922,0.708,1.3882,4.9055,2.0611,1.2471
1.2174,0.8948,0.5364,0.7668,4.346,1.1261,0.3341
0.0943,0.5101,0.294,0.0861,3.4002,0.2973,0
0,0.0919,0.0288,0,2.0932,0.009,0
0,0.0011,0,0,0.6957,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.2764,0.0002,0,0.1993,0,0.0105,0.5367
1.0788,0.1302,0.132,0.7709,0.0028,0.5776,1.4707
1.721,0.8457,0.4524,1.4185,0.2952,1.5847,2.0905
2.0782,1.6805,0.6888,1.9726,1.6262,2.5478,2.5363
2.3661,2.2971,0.8412,2.2284,3.0601,3.3252,2.8144
2.3974,2.6708,0.9216,2.3121,4.1208,3.7786,2.8353
2.0565,2.7553,0.9384,2.2227,4.7435,3.6619,2.6188
1.6872,2.6341,0.8964,1.966,4.9382,3.2221,2.169
1.1637,2.2993,0.7944,1.5337,4.7465,2.4223,1.4725
0.3808,1.7528,0.6276,0.9313,4.1673,1.436,0.4097
1.04E-02,1.0421,0.3936,0.1366,3.2393,0.4851,0
0,0.1106,0.0528,0,1.9829,0.0167,0
0,0.0011,0,0,0.6268,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0522,0.0001,0,0.284,0,0.0048,0.0282
0.4031,0.2029,0.1176,0.9644,0.0025,0.4624,0.1261
0.872,1.0937,0.4308,1.6395,0.3079,1.6948,0.2342
1.3521,1.9016,0.666,2.1051,1.6371,2.7876,0.3073
1.8498,2.4264,0.8124,2.4084,3.0453,3.6079,0.317
1.8003,2.6946,0.8916,2.5293,4.0826,3.9434,0.3115
1.7769,2.7606,0.912,2.4243,4.7692,3.8966,0.2555
1.4309,2.6375,0.87,2.1353,5.0016,3.5973,0.154
0.8766,2.3198,0.7656,1.6702,4.905,2.9746,0.0628
0.347,1.7953,0.6072,1.0213,4.3823,1.9323,0.0027
3.38E-02,1.0598,0.3732,0.1538,3.4545,0.7073,0
0,0.1035,0.0468,0.0001,2.0661,0.0166,0
0,0.0004,0,0,0.574,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0815,0.0002,0,0.3768,0,0.0133,0.0438
0.5025,0.1764,0.1116,1.3357,0.0023,0.6994,0.1976
1.281,1.0098,0.4212,2.1132,0.2299,2.0459,0.3708
2.1657,1.7605,0.6588,2.6041,1.2013,3.3088,0.5259
2.8044,2.2449,0.8076,2.8692,2.5046,4.1128,0.6469
3.11,2.513,0.888,2.9432,3.6626,4.3914,0.8207
3.24,2.5843,0.9096,2.8289,4.3953,4.3924,1.0734
2.9492,2.4484,0.87,2.5231,4.6067,4.0277,1.0594
2.2074,2.1232,0.7716,2.0129,4.3642,3.2727,0.6756
1.1805,1.5956,0.612,1.2921,3.7253,2.1426,0.1626
0.0728,0.8575,0.3792,0.1963,2.8523,0.7279,0
0,0.0373,0.0456,0.0001,1.4568,0.0147,0
0,0,0,0,0.2458,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.366,0.0001,0,0.3989,0,0.0116,0.5005
1.3557,0.0628,0.1032,1.3437,0.0022,0.4873,1.4762
2.2812,0.4576,0.4056,2.0645,0.0652,1.4573,2.1534
3.0754,1.0374,0.6444,2.5374,0.796,2.6658,2.5511
3.3874,1.5493,0.7956,2.7916,2.384,3.419,2.7163
3.1637,1.9426,0.8784,2.8487,3.6769,3.6701,2.6715
2.8254,1.9867,0.9012,2.7298,4.2146,3.5786,2.4447
2.5044,1.7648,0.864,2.4238,4.1884,3.1972,1.9903
1.7862,1.515,0.768,1.9161,3.8213,2.4271,1.3043
0.7255,1.0946,0.6012,1.1983,3.2593,1.3545,0.2847
0.0089,0.5896,0.3624,0.1591,2.5093,0.4537,0
0,0.0565,0.0396,0.0001,1.4575,0.0117,0
0,0.0002,0,0,0.4486,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.1889,0.0001,0,0.174,0,0.0102,0.247
0.8107,0.0941,0.042,0.7789,0.0009,0.5483,1.1019
1.3888,0.7336,0.204,1.5598,0.215,1.4649,1.7949
2.0953,1.4183,0.3336,2.0665,1.4437,2.5035,2.1123
2.7037,1.7774,0.3768,2.4564,2.8632,3.2323,2.0884
2.9329,2.0347,0.3972,2.3815,3.7809,3.4601,2.0067
2.7531,1.997,0.4068,2.2392,4.3134,3.4553,1.7375
2.322,1.6327,0.3912,1.9561,4.3493,2.8714,1.314
1.6044,1.2194,0.3072,1.4428,4.1942,2.1563,0.8211
0.7364,0.8324,0.1764,0.8071,3.5315,1.3206,0.1123
0.0445,0.3606,0.078,0.0734,2.6975,0.3286,0
0,0.0651,0.0048,0.001,1.6207,0.0036,0
0,0.0013,0,0,0.5603,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.1647,0,0,0.1372,0,0.0067,0.2126
0.8202,0.0199,0.0264,0.645,0.0006,0.308,0.8575
1.8307,0.2886,0.1116,1.0552,0.2296,1.05,1.5325
2.7897,0.9482,0.1992,1.412,1.6785,1.7087,1.9867
3.1827,1.5678,0.27,1.9283,3.1825,2.16,2.3068
3.1925,1.8065,0.3096,2.4133,4.1821,2.3281,2.3387
2.9942,1.8471,0.2748,2.4291,4.6746,2.3118,2.0913
2.5474,1.8714,0.2028,2.0421,4.7237,2.1399,1.6724
1.9045,1.736,0.1524,1.5203,4.4975,1.952,1.0296
0.7736,1.4153,0.108,0.9186,3.9779,1.1004,0.1881
1.60E-02,0.8184,0.0624,0.1093,3.1661,0.3672,0
0,0.0768,0.006,0,1.9771,0.0025,0
0,0.0162,0,0,0.632,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.1314,0,0,0.2581,0,0.0018,0.2121
0.7502,0.1391,0.0708,1.0123,0.0015,0.2301,0.8194
1.7143,1.0058,0.3672,1.6972,0.2854,1.041,1.4276
2.3911,1.8737,0.6504,2.0667,1.7471,1.8101,1.9337
2.7497,2.4398,0.8436,2.2389,3.2019,2.503,2.2017
2.8265,2.7561,0.9372,2.2334,4.1486,2.9925,2.2241
2.6402,2.8504,0.9588,2.0479,4.6667,3.2239,2.0741
2.1743,2.7324,0.9204,1.7438,4.8653,3.1923,1.6516
1.4533,2.411,0.8196,1.246,4.6865,2.6731,0.8595
0.4915,1.8604,0.6528,0.5533,4.1304,1.7686,0.0921
0.0221,1.0911,0.4152,0.052,3.2632,0.5872,0
0,0.0977,0.0468,0,1.9933,0.0129,0
0,0,0,0,0.5938,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0137,0.0001,0,0.1204,0,0.002,0.0143
0.362,0.1272,0.0264,0.6129,0.0006,0.8024,0.0927
0.9821,0.8767,0.156,1.292,0.1492,2.2777,0.2148
1.556,1.6045,0.294,1.8993,1.4429,3.4319,0.3553
2.0507,2.0609,0.3744,2.2991,2.939,4.1951,0.5008
2.3718,2.2134,0.45,2.2968,3.9566,4.4893,0.6756
2.4366,2.2131,0.5076,1.9975,4.5818,4.3427,0.7589
2.2313,1.9277,0.5232,1.435,4.8693,3.7755,0.7765
1.7097,1.2825,0.4572,0.8464,4.7755,2.8166,0.5801
0.8811,0.744,0.222,0.3411,4.2623,1.6185,0.1182
7.85E-02,0.3706,0.0708,0.0179,3.3154,0.3805,0
0,0.0715,0.0036,0,1.994,0.0021,0
0,0,0,0,0.4918,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.2759,0,0,0.2389,0,0.0042,0.4097
1.2005,0.1071,0.0336,0.8567,0.0007,0.4495,1.4257
2.006,0.9486,0.2496,1.2118,0.0935,1.4541,2.1516
2.5151,1.8337,0.576,1.2364,0.9666,2.3145,2.5999
2.8066,2.3894,0.8352,1.2433,2.0523,2.7957,2.797
2.8416,2.6526,0.93,1.4764,2.8228,2.8047,2.7766
2.6904,2.7511,0.9516,1.9229,3.441,2.6866,2.5418
2.3145,2.6226,0.9084,1.8061,3.7291,2.4122,2.0852
1.6408,2.2976,0.8004,1.2065,3.4857,1.9852,1.3864
0.5964,1.7445,0.6288,0.5269,2.9997,1.3058,0.2644
0.0219,0.9737,0.3804,0.0426,2.0727,0.56,0
0,0.0894,0.0336,0,0.9926,0.0124,0
0,0,0,0,0.1257,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0423,0,0,0.2492,0,0.0008,0.1613
0.3605,0.082,0.1056,0.9024,0.0022,0.5194,0.7631
0.9493,0.4696,0.4296,1.3889,0.1226,1.6203,1.563
1.5342,1.0084,0.69,1.7046,0.7933,2.6137,1.9459
2.1389,1.5698,0.8268,1.9633,1.8678,3.3283,2.1592
2.3553,1.9425,0.8652,2.1128,2.8761,3.6093,2.3171
2.0958,2.0808,0.9312,2.1851,3.5519,3.469,1.9097
1.5702,1.9692,0.9072,2.0778,3.7067,3.1535,0.8989
1.0505,1.6934,0.7956,1.5946,3.5031,2.5526,0.3675
0.4934,1.2513,0.618,0.8525,2.9175,1.6752,0.0297
3.56E-02,0.6575,0.3732,0.0751,2.0969,0.4482,0
0,0.0369,0.0312,0,1.1484,0.0086,0
0,0,0,0,0.1662,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0426,0,0,0.2387,0,0.0026,0.0276
0.4798,0.1191,0.1068,0.9847,0.0022,0.6768,0.1876
1.2666,0.9461,0.4392,1.6561,0.1933,2.194,0.4137
1.8809,1.7939,0.6984,2.145,0.9646,3.3902,0.6666
2.3733,2.3659,0.8616,2.3488,2.0903,4.1158,0.9497
2.6737,2.6287,0.948,2.377,3.3305,4.4526,0.9272
2.6824,2.6919,0.9672,2.0934,4.0955,4.4152,0.7035
2.364,2.5594,0.924,1.5598,4.2847,3.9984,0.5003
1.7294,2.2343,0.8172,0.876,4.1176,3.2158,0.2943
0.7855,1.6859,0.642,0.3445,3.6104,2.033,0.0432
3.22E-02,0.9455,0.3972,0.0211,2.7907,0.629,0
0,0.0725,0.036,0,1.5721,0.0176,0
0,0,0,0,0.2751,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.2557,0,0,0.1651,0,0.0058,0.3409
1.2238,0.1064,0.0852,0.8919,0.0018,0.554,1.3284
2.3077,0.8488,0.342,1.585,0.1054,1.9133,2.0615
3.067,1.693,0.5652,2.021,0.7428,3.1928,2.5038
3.4538,2.2338,0.7992,2.1872,1.8462,3.9027,2.6994
3.4977,2.4822,0.9228,2.1722,2.9261,4.2162,2.6776
3.227,2.4962,0.9504,2.0293,3.5185,4.1686,2.4277
2.6042,2.3513,0.9108,1.7669,3.759,3.7772,1.9621
1.7722,2.0031,0.8064,1.2301,3.4239,3.0338,1.2518
0.763,1.4374,0.6336,0.6484,2.6643,1.9212,0.1867
3.10E-02,0.7729,0.39,0.0548,1.7619,0.5479,0
0,0.0632,0.0324,0,0.9571,0.0081,0
0,0,0,0,0.129,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0696,0,0,0.1317,0,0.0003,0.2368
0.5656,0.0978,0.1032,0.6739,0.0022,0.472,1.1189
1.4025,0.6847,0.426,1.2891,0.1764,1.6969,1.9372
2.0727,1.3745,0.684,1.6441,1.1047,2.9757,2.3403
2.4623,1.8988,0.8364,1.8476,2.4051,3.7741,2.54
2.5945,2.1602,0.9156,1.8621,3.6129,4.1043,2.5233
2.3901,2.1902,0.9264,1.7277,4.1942,4.1157,2.2194
1.9137,1.9753,0.8532,1.518,4.3709,3.7147,1.509
1.1472,1.5965,0.7188,1.1709,4.1993,2.8533,0.7372
0.3874,1.1002,0.5328,0.6307,3.6472,1.7035,0.0533
0.0123,0.5214,0.3576,0.0616,2.8308,0.4809,0
